netspend,Crave_Cinema,Crave_Display,Crave_Outdoor,Crave_Social,Crave_TV,Crave_VOD,Delivery Awareness_Display,Delivery Awareness_Outdoor,Delivery Awareness_Partnerships,Delivery Awareness_Social,Delivery Awareness_TV,Delivery Awareness_VOD,Disruptive Value_Audio,Disruptive Value_Display,Disruptive Value_Outdoor,Disruptive Value_PPC,Disruptive Value_Social,Disruptive Value_TV,Disruptive Value_VOD,App_Audio,App_Display,App_Outdoor,App_PPC,App_Social,App_VOD,LTOs_Audio,LTOs_Display,LTOs_Outdoor,LTOs_PPC,LTOs_Social,LTOs_TV,LTOs_VOD,Lunch_Outdoor,Lunch_PPC,Lunch_Social,Lunch_TV,Lunch_VOD
"60,000",11081.15409,15068.60638,20607.30263,14410.36584,27011.64642,8346.023388,4025.844927,15107.55389,22557.71491,11557.67695,41672.82607,22295.23682,25718.37235,21027.88755,18374.73622,13857.25603,29591.48097,15168.40901,16063.43835,8191.979023,10190.343,15341.2384,1279.413788,10627.63909,549.5947209,35971.51179,21566.49598,15180.58248,2171.220076,20882.84841,35102.62669,14145.09358,24803.03354,11858.1118,24452.78058,50384.44114,10086.53955
"61,000",11136.98531,15213.25996,20784.714,14488.76433,27352.03127,8384.915848,4030.587859,15275.7841,22862.31015,11595.55655,42154.8424,22320.61782,25956.64308,21185.66164,18595.50954,13881.1407,29777.9231,15398.90237,16209.98144,8294.29915,10281.98838,15449.67346,1290.608818,10658.8505,549.594721,36436.18291,21786.0668,15383.35634,2171.235929,21030.75056,35620.91575,14299.94068,25092.93755,11933.09372,24574.81701,50958.44787,10094.34446
"62,000",11191.37825,15356.02528,20959.049,14565.26333,27689.58474,8422.678613,4035.049565,15441.96286,23164.8769,11631.87902,42631.49573,22344.33492,26190.7282,21339.77184,18814.03852,13903.66032,29959.19911,15628.70855,16353.88819,8395.696899,10371.94923,15555.42208,1301.58972,10688.63524,549.594721,36897.14683,22002.37651,15584.71853,2171.249565,21175.03758,36137.19234,14452.80769,25380.29099,12006.10767,24693.06466,51526.42291,10101.5887
"63,000",11244.37178,15496.93774,21130.37555,14639.91231,28024.33686,8459.346405,4039.247179,15606.11659,23465.42867,11666.71101,43102.84909,22366.49723,26420.70124,21490.30323,19030.34598,13924.8929,30135.45215,15857.82959,16495.20603,8496.180585,10460.25651,15658.55079,1312.36059,10717.05851,549.5947211,37354.4337,22215.47445,15784.67917,2171.261295,21315.79972,36651.46445,14603.72058,25665.13735,12077.20565,24807.64159,52088.45626,10108.3128
"64,000",11296.00352,15636.03155,21298.75968,14712.75908,28356.31725,8494.952689,4043.196745,15768.27136,23763.97889,11700.11619,43568.96473,22387.20673,26646.63443,21637.33892,19244.4545,13944.91201,30306.82141,16086.26755,16633.98154,8595.758447,10546.94062,15759.12451,1322.925445,10744.18256,549.5947211,37808.07346,22425.40918,15983.24828,2171.271391,21453.12489,37163.74005,14752.70494,25947.51895,12146.43827,24918.66213,52644.63612,10114.55434
"65,000",11346.30988,15773.3398,21464.26565,14783.84992,28685.55519,8529.529744,4046.913297,15928.45287,24060.54091,11732.15538,44029.90416,22406.55867,26868.59874,21780.96008,19456.38644,13963.78699,30473.44221,16314.02445,16770.26046,8694.438652,10632.0314,15857.20654,1333.288226,10770.06676,549.5947212,38258.09576,22632.22852,16180.43582,2171.280082,21587.0988,37674.02705,14899.78607,26227.47696,12213.85477,25026.23698,53195.04892,10120.34815
"66,000",11395.32617,15908.89453,21626.95596,14853.22962,29012.07955,8563.108712,4050.410917,16086.68649,24355.12797,11762.88665,44485.72809,22424.64209,27086.66389,21921.24601,19666.16393,13981.58323,30635.44611,16541.10233,16904.0877,8792.22929,10715.55812,15952.85861,1343.452797,10794.7678,549.5947212,38704.53003,22835.97957,16376.25169,2171.287566,21717.80497,38182.33336,15044.9889,26505.05148,12279.50303,25130.47337,53739.77938,10125.72655
"67,000",11443.08658,16042.72674,21786.89145,14920.94158,29335.91888,8595.719659,4053.702807,16242.99723,24647.75322,11792.36553,44936.4965,22441.54017,27300.89836,22058.27416,19873.80885,13998.36238,30792.96106,16767.50321,17035.50737,8889.138383,10797.54954,16046.14093,1353.42295,10818.33976,549.5947212,39147.40546,23036.70867,16570.70569,2171.294012,21845.32482,38688.66682,15188.33802,26780.28154,12343.42965,25231.47514,54278.91052,10130.71948
"68,000",11489.62428,16174.86649,21944.13129,14987.02787,29657.10135,8627.391621,4056.801342,16397.40978,24938.42975,11820.64506,45382.26864,22457.33063,27511.36947,22192.12019,20079.34291,14014.18258,30946.11144,16993.22911,17164.56277,8985.173875,10878.03388,16137.11219,1363.202403,10840.83424,549.5947212,39586.75099,23234.4615,16763.80757,2171.299567,21969.73768,39193.03529,15329.85771,27053.20512,12405.67999,25329.34286,54812.52374,10135.35474
"69,000",11534.97145,16305.3429,22098.73311,15051.5293,29975.65477,8658.152652,4059.718125,16549.94848,25227.17054,11847.77593,45823.10301,22472.0861,27718.1433,22322.85799,20282.78754,14029.09863,31095.01818,17218.28204,17291.29645,9080.343643,10957.03885,16225.82966,1372.794804,10862.30049,549.5947212,40022.59532,23429.283,16955.56701,2171.304354,22091.12088,39695.44655,15469.57192,27323.85923,12466.29818,25424.17397,55340.69881,10139.65807
"70,000",11579.15933,16434.1842,22250.75295,15114.48546,30291.60662,8688.029868,4062.464041,16700.63735,25513.98849,11873.80659,46259.0574,22485.87444,27921.28482,22450.55974,20484.164,14043.1622,31239.79887,17442.66401,17415.75016,9174.655491,11034.59163,16312.34918,1382.203731,10882.78553,549.5947212,40454.96691,23621.21744,17145.99359,2171.30848,22209.54981,40195.90837,15607.50428,27592.2799,12525.32716,25516.06283,55863.51396,10143.65339
"71,000",11622.21824,16561.4178,22400.24541,15175.93479,30604.98402,8717.049489,4065.049301,16849.50007,25798.89641,11898.78335,46690.1889,22498.75907,28120.85783,22575.29595,20683.49331,14056.42201,31380.56785,17666.37702,17537.96494,9268.117152,11110.71891,16396.72519,1391.432693,10902.33419,549.5947212,40883.89399,23810.3084,17335.09686,2171.312038,22325.09792,40694.42849,15743.67811,27858.50221,12582.80874,25605.10085,56381.04586,10147.36285
"72,000",11664.17764,16687.07031,22547.26362,15235.91464,30915.81377,8745.236874,4067.483484,16996.56001,26081.90703,11922.75049,47116.55386,22510.79923,28316.92502,22697.13548,20880.79628,14068.924,31517.43626,17889.42306,17657.98105,9360.736291,11185.4469,16479.01081,1400.485132,10920.98929,549.5947212,41309.40456,23996.59879,17522.88628,2171.315107,22437.83682,41191.01461,15878.1164,28122.56035,12638.7836,25691.3766,56893.3697,10150.80702
"73,000",11705.06613,16811.16755,22691.85931,15294.46129,31224.12232,8772.616559,4069.775584,17141.84024,26363.03299,11945.75034,47538.20798,22522.0503,28509.54797,22816.1456,21076.0935,14080.71148,31650.51219,18111.80412,17775.83805,9452.520502,11258.80132,16559.25782,1409.364424,10938.79165,549.5947212,41731.52639,24180.13088,17709.37123,2171.317754,22547.8363,41685.67442,16010.84185,28384.48761,12693.29134,25774.97587,57400.55921,10154.00495
"74,000",11744.91153,16933.73463,22834.08286,15351.61,31529.9358,8799.212291,4071.934039,17285.36348,26642.28685,11967.82338,47955.20624,22532.564,28698.78719,22932.39202,21269.40538,14091.82528,31779.90073,18333.52219,17891.57478,9543.477313,11330.80742,16637.51673,1418.073882,10955.78028,549.5947212,42150.287,24360.94628,17894.56104,2171.320038,22655.16438,42178.41554,16141.87685,28644.31644,12746.37051,25855.98177,57902.68667,10156.97435
"75,000",11783.74087,17054.79596,22973.98333,15407.39507,31833.28001,8825.04706,4073.966777,17427.15219,26919.68108,11989.0083,48367.60297,22542.38869,28884.70211,23045.93892,21460.75208,14102.30391,31905.70404,18554.57923,18005.22939,9633.614181,11401.48997,16713.83679,1426.616754,10971.99235,549.5947212,42565.71371,24539.08596,18078.46497,2171.322009,22759.88739,42669.2456,16271.24351,28902.07845,12798.05864,25934.47482,58399.82299,10159.73162
"76,000",11821.58043,17174.37527,23111.60851,15461.84986,32134.18042,8850.143126,4075.881237,17567.22848,27195.22809,12009.34213,48775.45182,22551.56953,29067.35113,23156.84898,21650.1536,14112.18367,32028.02148,18774.97723,18116.83934,9722.938499,11470.87331,16788.26604,1434.996226,10987.46337,549.5947212,42977.8336,24714.59026,18261.09221,2171.32371,22862.06993,43158.17218,16398.96361,29157.80446,12848.39225,26010.53303,58892.0377,10162.292
"77,000",11858.45577,17292.49565,23247.00496,15515.00681,32432.66221,8874.522052,4077.684411,17705.61421,27468.94016,12028.86028,49178.80579,22560.14873,29246.79164,23265.18345,21837.62969,14121.49878,32146.94963,18994.71814,18226.4414,9811.457591,11538.98132,16860.85132,1443.215423,11002.22721,549.5947212,43386.67352,24887.49891,18442.45187,2171.325179,22961.77503,43645.20282,16525.05867,29411.52447,12897.4069,26084.23198,59379.399,10164.66959
"78,000",11894.39177,17409.17959,23380.218,15566.89753,32728.75023,8898.204727,4079.382864,17842.3309,27740.82954,12047.59661,49577.71721,22568.16572,29423.07997,23371.00212,22023.19995,14130.28152,32262.58241,19213.80393,18334.07171,9899.178716,11605.83744,16931.63832,1451.277411,11016.31619,549.5947212,43792.26012,25057.85104,18622.55301,2171.326447,23059.06407,44130.34505,16649.54991,29663.26778,12945.13721,26155.64489,59861.97377,10166.87752
"79,000",11929.41259,17524.449,23511.29184,15617.55275,33022.46902,8921.211392,4080.982766,17977.39981,28010.90837,12065.58353,49972.23779,22575.65738,29596.27152,23474.36343,22206.88373,14138.56231,32375.01113,19432.23655,18439.76573,9986.109067,11671.46468,17000.67159,1459.185197,11029.76116,549.5947212,44194.61981,25225.68516,18801.40462,2171.327543,23153.99691,44613.60636,16772.45826,29913.06292,12991.6169,26224.84273,60339.82766,10168.92795
"80,000",11963.54179,17638.32521,23640.26953,15667.00243,33313.84283,8943.561664,4082.489914,18110.84192,28279.18871,12082.85203,50362.4186,22582.65813,29766.42068,23575.32444,22388.70023,14146.36984,32484.32456,19650.01794,18543.55829,10072.25577,11735.88563,17067.99457,1466.941731,11042.59157,549.5947212,44593.7788,25391.0392,18979.01563,2171.328489,23246.63191,45094.99421,16893.8044,30160.9377,13036.87876,26291.89422,60813.02503,10170.83215
"81,000",11996.80226,17750.82903,23767.19302,15715.27573,33602.8956,8965.27456,4083.909756,18242.67789,28545.68254,12099.4318,50748.31008,22589.20015,29933.58089,23673.94089,22568.66841,14153.73116,32590.60903,19867.15005,18645.48361,10157.6259,11799.12246,17133.64964,1474.549904,11054.8355,549.5947212,44989.76305,25553.95051,19155.39488,2171.329306,23337.02593,45574.51602,17013.6087,30406.91928,13080.95476,26356.86597,61281.62904,10172.6006
"82,000",12029.2163,17861.98074,23892.10321,15762.40104,33889.65098,8986.368516,4085.247414,18372.92814,28810.40178,12115.3512,51129.96206,22595.3135,30097.80466,23770.26723,22746.80707,14160.67176,32693.94848,20083.63481,18745.57528,10242.22644,11861.19694,17197.67812,1482.012556,11066.51975,549.5947212,45382.59835,25714.45587,19330.55118,2171.330012,23425.23442,46052.17921,17131.89127,30651.03411,13123.87599,26419.8225,61745.70167,10174.24302
"83,000",12060.8056,17971.80015,24015.03997,15808.40606,34174.13232,9006.86141,4086.507702,18501.6128,29073.35824,12130.63741,51507.42375,22601.0263,30259.14358,23864.35664,22923.13482,14167.2157,32794.42449,20299.47416,18843.86628,10326.06435,11922.13043,17260.12031,1489.33247,11077.66992,549.5947212,45772.31024,25872.59149,19504.49324,2171.330623,23511.31141,46527.99113,17248.67197,30893.30802,13165.67274,26480.82636,62205.30373,10175.76843
"84,000",12091.59129,18080.30656,24136.04215,15853.31774,34456.3627,9026.770579,4087.695148,18628.75174,29334.56367,12145.31644,51880.74377,22606.36479,30417.64831,23956.26106,23097.67005,14173.38564,32892.11642,20514.67001,18940.38901,10409.14648,11981.94391,17321.01551,1496.512375,11088.31042,549.5947212,46158.92408,26028.39304,19677.22975,2171.33115,23595.30958,47001.95914,17363.97037,31133.76618,13206.3745,26539.93811,62660.49489,10177.1852
"85,000",12121.59395,18187.51886,24255.14766,15897.16239,34736.36489,9046.112841,4088.814008,18754.36454,29594.02973,12159.41318,52249.97013,22611.35351,30573.36866,24046.03124,23270.43099,14179.20295,32987.10141,20729.22429,19035.17528,10491.47966,12040.65795,17380.40205,1503.55495,11098.46454,549.5947212,46542.46499,26181.89563,19848.76929,2171.331606,23677.28029,47474.09054,17477.80579,31372.43318,13246.00997,26597.21647,63111.33372,10178.50108
"86,000",12150.83358,18293.45548,24372.39344,15939.96561,35014.16142,9064.90451,4089.868287,18878.47056,29851.76803,12172.95146,52615.15027,22616.01538,30726.35352,24133.71674,23441.43568,14184.6878,33079.45447,20943.13891,19128.25633,10573.07064,12098.29278,17438.31729,1510.462821,11108.15451,549.5947212,46922.95791,26333.13385,20019.12042,2171.332,23757.2736,47944.39261,17590.1973,31609.333,13284.60712,26652.7183,63557.87769,10179.72331
"87,000",12179.32971,18398.13442,24487.81554,15981.75239,35289.77451,9083.161411,4090.861748,19001.08885,30107.79006,12185.95409,52976.33104,22620.37182,30876.65096,24219.36598,23610.70197,14189.85918,33169.24852,21156.41577,19219.66284,10653.9261,12154.86822,17494.7977,1517.238565,11117.40155,549.5947212,47300.42756,26482.14173,20188.2916,2171.332341,23835.33831,48412.8726,17701.16371,31844.48906,13322.19317,26706.49873,64000.18321,10180.85856
"88,000",12207.10131,18501.5733,24601.44909,16022.54708,35563.22612,9100.898902,4091.797936,19122.23824,30362.10727,12198.44293,53333.55872,22624.44285,31024.30818,24303.02622,23778.24754,14194.735,33256.55447,21369.05678,19309.42493,10734.05268,12210.40375,17549.87882,1523.884709,11126.22592,549.5947212,47674.89846,26628.95282,20356.29125,2171.332635,23911.52198,48879.53774,17810.72357,32077.92419,13358.79461,26758.61114,64438.30568,10181.91304
"89,000",12234.1669,18603.78934,24713.32839,16062.37344,35834.53795,9118.131886,4092.680183,19241.93731,30614.73102,12210.4389,53686.87905,22628.24718,31169.37156,24384.74368,23944.08987,14199.33216,33341.44126,21581.06383,19397.57218,10813.45695,12264.91849,17603.59532,1530.403731,11134.64692,549.5947212,48046.39491,26773.60012,20523.12772,2171.33289,23985.87101,49344.39523,17918.89521,32309.66071,13394.43725,26809.10729,64872.29946,10182.89253
"90,000",12260.54448,18704.7994,24823.48689,16101.25461,36103.73141,9134.874823,4093.511625,19360.20436,30865.67258,12221.96202,54036.33716,22631.80228,31311.88667,24464.56346,24108.24628,14203.66659,33423.97593,21792.43881,19484.13366,10892.14542,12318.43119,17655.981,1536.798064,11142.68299,549.5947212,48414.94105,26916.11616,20688.80931,2171.333111,24058.43058,49807.45222,18025.69668,32539.72041,13429.14623,26858.0373,65302.21791,10183.80238
"91,000",12286.2516,18804.61997,24931.95722,16139.2132,36370.82769,9151.14175,4094.295211,19477.05749,31114.94317,12233.03149,54381.97768,22635.12448,31451.89827,24542.52963,24270.73391,14207.7533,33504.22365,22003.18361,19569.13787,10970.12455,12370.96028,17707.06884,1543.070093,11150.35174,549.5947212,48780.56079,27056.53295,20853.34426,2171.333301,24129.24479,50268.71585,18131.14582,32768.12455,13462.94601,26905.44976,65728.11345,10184.64755
"92,000",12311.30535,18903.2672,25038.77124,16176.27122,36635.84768,9166.946292,4095.03372,19592.51452,31362.55392,12243.6657,54723.84468,22638.22906,31589.45034,24618.68524,24431.56973,14211.60644,33582.2478,22213.3001,19652.61285,11047.40072,12422.52384,17756.89099,1549.222156,11157.66995,549.5947212,49143.27784,27194.88201,21016.74072,2171.333466,24198.35659,50728.19324,18235.26021,32994.89393,13495.86042,26951.39173,66150.03753,10185.43266
"93,000",12335.7224,19000.7569,25143.96002,16212.45017,36898.81204,9182.301673,4095.729764,19706.59305,31608.5159,12253.88225,55061.98168,22641.13026,31724.58608,24693.07233,24590.77052,14215.23937,33658.10997,22422.79017,19734.58609,11123.98027,12473.1396,17805.47881,1555.256548,11164.65364,549.5947212,49503.11573,27331.1944,21179.00683,2171.333609,24265.80787,51185.89145,18338.05723,33220.04884,13527.91266,26995.90884,66568.04068,10186.16199
"94,000",12359.51896,19097.10458,25247.55391,16247.77102,37159.74119,9197.220733,4096.385804,19819.31045,31852.84008,12263.698,55396.43169,22643.84142,31857.34795,24765.73197,24748.35291,14218.66467,33731.87009,22631.65567,19815.08463,11199.86949,12522.825,17852.86288,1561.17552,11171.31811,549.5947212,49860.0978,27465.50068,21340.15062,2171.333732,24331.63948,51641.81754,18439.55399,33443.60912,13559.12532,27039.04527,66982.17252,10186.83951
"95,000",12382.71084,19192.32543,25349.58253,16282.25422,37418.65527,9211.715935,4097.004155,19930.68385,32095.53737,12273.12913,55727.23719,22646.375,31987.77764,24836.70428,24904.33335,14221.89421,33803.58638,22839.89847,19894.13498,11275.07459,12571.59714,17899.07301,1566.98128,11177.67795,549.5947212,50214.24717,27597.83097,21500.1801,2171.333839,24395.89122,52095.97853,18539.76739,33665.59414,13589.52041,27080.84386,67392.4818,10187.46892
"96,000",12405.31344,19286.43432,25450.07479,16315.91971,37675.5742,9225.799382,4097.586997,20040.73016,32336.61863,12282.19111,56054.44014,22648.74261,32115.91612,24906.02844,25058.72813,14224.93918,33873.3155,23047.52042,19971.76321,11349.60175,12619.4728,17944.1383,1572.675992,11183.74707,549.5947212,50565.58681,27728.2149,21659.10321,2171.333931,24458.60191,52548.38142,18638.71411,33886.02286,13619.11933,27121.34609,67799.01638,10188.05364
"97,000",12427.34175,19379.44586,25549.05893,16348.78698,37930.51765,9239.482823,4098.136383,20149.46605,32576.09461,12290.8988,56378.08199,22650.95515,32241.80364,24973.74272,25211.55336,14227.81012,33941.11249,23254.52338,20047.99489,11423.45707,12666.46845,17988.08711,1578.261782,11189.53878,549.5947212,50914.13946,27856.68167,21816.92781,2171.334011,24519.80939,52999.03316,18736.41061,34104.9138,13647.94296,27160.59217,68201.82327,10188.59686
"98,000",12448.81039,19471.37439,25646.56252,16380.87502,38183.50507,9252.777669,4098.654245,20256.90798,32813.97602,12299.2664,56698.20371,22653.02277,32365.47975,25039.88452,25362.825,14230.51698,34007.03091,23460.9092,20122.85515,11496.64661,12712.60029,18030.9471,1583.740731,11195.06575,549.5947212,51259.92769,27983.26004,21973.66174,2171.33408,24579.55056,53447.94071,18832.87311,34322.28505,13676.01161,27198.62106,68600.94869,10189.10153
"99,000",12469.73361,19562.23394,25742.61249,16412.20237,38434.55565,9265.694999,4099.142402,20363.07219,33050.27347,12307.30756,57014.84574,22654.95497,32486.98328,25104.49035,25512.55884,14233.06914,34071.12279,23666.6797,20196.36866,11569.17638,12757.88417,18072.74524,1589.114885,11200.34008,549.5947212,51602.9739,28107.97831,22129.31276,2171.33414,24637.86138,53895.11096,18928.11765,34538.15433,13703.34504,27235.47052,68996.438,10189.57039
